"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"sil"
0.130403197279248;0.187951808399321;-0.226098901098901;0.286506979539888;0.131636169122871;0.19188754768166;0.148416024965798;0.292669808544644;-0.0998597896503628;-0.0540501399491156;0.351856760374561;0.157515265908259
-0.2792877055717;-0.219048473752857;-0.251106893906841;-0.629656343334547;-0.274898318441551;-0.463118882799287;-0.119058343170254;0.0595933216991886;-0.0936021296718618;-0.149148845819263;-0.384558761603642;0.108641107241027
-0.111256933339655;-0.209423062634667;-0.0801146169602324;-0.0360706179541934;-0.350254435300023;0.103122548292233;-0.138576946391656;-0.410669985074146;0.0109689335039825;-0.125717242890122;-0.436304399167493;0.0568757188657707
-0.0844324577364973;-0.201080792008897;-0.216204757721888;-0.140109578734799;-0.039256894191983;-0.322032983193923;-0.167271125016458;-0.173898427069649;-0.0394480448019366;-0.311659284441758;-0.179947481641901;-0.157711154212106
-0.0844324577364973;-0.201080792008897;-0.216204757721888;-0.140109578734799;-0.039256894191983;-0.322032983193923;-0.167271125016458;-0.173898427069649;-0.0394480448019366;-0.311659284441758;-0.179947481641901;-0.157711154212106
-0.111256933339655;-0.209423062634667;-0.0801146169602324;-0.0360706179541934;-0.350254435300023;0.103122548292233;-0.138576946391656;-0.410669985074146;0.0109689335039825;-0.125717242890122;-0.436304399167493;0.0568757188657707
-0.200974498542908;-0.0810168508236169;-0.0494975588439621;0.0284493288748889;-0.131636169122871;-0.103122548292233;-0.0831073351026983;-0.0314926564299407;-0.0451570961962284;0.0752126775201104;-0.309198049160086;-0.0417179604939755
0.130403197279248;0.187951808399321;-0.226098901098901;0.286506979539888;0.131636169122871;0.19188754768166;0.148416024965798;0.292669808544644;-0.0998597896503628;-0.0540501399491156;0.351856760374561;0.157515265908259
-0.2792877055717;-0.219048473752857;-0.251106893906841;-0.629656343334547;-0.274898318441551;-0.463118882799287;-0.119058343170254;0.0595933216991886;-0.0936021296718618;-0.149148845819263;-0.384558761603642;0.108641107241027
0.0027999531021127;-0.238111083413537;-0.104410976949447;-0.751133260849614;-0.125165084815003;-0.080325171250663;-0.266354237136578;-0.14542689002928;-0.0223885909452097;0.0540501399491156;-0.179416539931538;-0.232720595185834
-0.0548236254199503;-0.33297545137479;0.078724713176315;-0.428689935598061;-0.140089770848095;-0.00740163615114918;0.412146729274294;-0.202099592132245;-0.115442429101112;-0.208694428333914;0.0114102034443878;0.385053423838112
-0.0533297601500744;-0.386454265399105;-0.196300593816124;-0.388515581450268;-0.444009542980689;-0.374426752071211;-0.518842086592628;0.0530441650300748;-0.159736881968528;-0.0991270477074371;-0.296510736173824;-0.331846633190435
-0.0937427362970701;-0.361312672128002;0.0663636281996424;-0.409015265503221;-0.104122756296669;0.423670908454185;0.638896597130237;-0.133104464884937;-0.141348706894339;-0.139512263785763;-0.0615016650573254;0.634000255587469
-0.0909329739978577;-0.172113077472046;-0.0801146169602324;0.431162124422577;-0.202448002030068;-0.375904904467205;-0.126998393248775;0.199929592666999;0.0375810948452733;-0.18310947868855;-0.00279225120643762;-0.0610792482635711
-0.0130560944908735;-0.0932739474982828;-0.0754630047069657;-0.318380462249249;-0.133753651885449;-0.0632001814827625;-0.154925920626297;-0.332803658514272;-0.193246087953467;-0.0393361237488608;-0.268857058294289;-0.107950700665942
-0.0909329739978577;-0.171143020065134;-0.0726966957383471;0.431162124422577;-0.176212448775446;0.080325171250663;0.390951122230951;0.18906742317397;-0.000589449038401234;-0.148296239957021;-0.0322527741401341;0.367381292989981
-0.0603269023368831;-0.154177678486551;-0.035284558425228;0.397645416054367;-0.284708520584124;0.103122548292233;-0.0367802197802198;-0.0206631207396307;-0.020346492696539;-0.564648812063939;-0.646893550151289;0.140853362848472
0.0632292664624922;-0.157544317327385;-0.0546062861754614;-0.648237993021365;-0.488417384173841;-0.731376477436344;-0.771348008962688;-0.39702619842208;-0.115728755609962;-0.426775147928994;-0.278639618138425;-0.668636599803221
-0.116455249317874;-0.0419906758665724;-0.161565715716821;-0.596097168101193;-0.495081601674055;-0.374426752071211;-0.287694713248582;-0.524573882239473;-0.162427950356895;-0.0991270477074371;-0.264348709805805;-0.00733960305876553
-0.169402667592834;-0.0982683830491957;-0.0449034940801557;0.0245349849308107;-0.125165084815003;-0.113802894331005;-0.156620568442611;-0.15050069910337;-0.0223885909452097;0.104883586916323;-0.341173206227406;-0.146646192192283
0.0632292664624922;-0.157544317327385;-0.0546062861754614;-0.648237993021365;-0.488417384173841;-0.731376477436344;-0.771348008962688;-0.39702619842208;-0.115728755609962;-0.426775147928994;-0.278639618138425;-0.668636599803221
-0.28021455553186;-0.2220898675148;0.0726966957383471;-0.347422391471483;-0.0956806138654307;0.240778490335828;-0.110991294831318;-0.199929592666999;-0.137019075514294;-0.559454732867748;0.0120542577300902;0.104193962074401
-0.128915570631437;-0.203018343837906;-0.0765713515981047;0.435236882745968;-0.343233294332248;0.0632001814827625;0.25818435012632;-0.0590107835697536;0.0426118271691411;-0.187124718433557;-0.239510945478719;0.33256133477294
-0.0600195680343305;0.041877680250318;-0.0453306923783496;-0.627019063652274;-0.0521634040568572;0.107710992375157;-0.271639803560939;-0.0153496811170979;-0.134323139406655;-0.130846745603008;-0.4216975554597;-0.0891697966645222
-0.274887492981571;-0.347511084030116;-0.178667397649529;-0.615757659700011;-0.230814309498081;-0.423670908454185;-0.00998500352366749;-0.0399484336075759;-0.0686331156567464;-0.15788466253883;-0.125047405192856;0.143084158239406
-0.130403197279248;-0.20534041335258;-0.216204757721888;-0.211559803335451;-0.134143380555324;-0.528021747486664;-0.0699158681365417;-0.15050069910337;-0.000736347018186532;0.104883586916323;-0.0494135751112254;-0.0876361769732173
-0.154412476579361;-0.20357948319987;-0.213985573160862;-0.7171061826491;-0.0805344338918601;-0.112521299601594;0.0161788662911808;-0.337806023466152;-0.0441387935428901;0.0449327681346332;-0.134030148809145;0.127368173309769
-0.130403197279248;-0.168451881486829;-0.17369292618936;-0.169276315965536;-0.0899735793743614;-0.111920109326323;-0.0179875579789358;-0.268469125925239;-0.0464500097924027;0.0991270477074371;-0.0542488233544028;0.0877324890464584
