"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"sil"
-0.173312883435584;-0.308610206573725;-0.10728187185655;-0.211754326688441;-0.0997611935991234;-0.466921746638584;0.393582509823235;-0.300581544870789;-0.0881384130487489;0.101221868309748;-0.427495533317844;0.0556765414260286
-0.103318339461612;-0.191863908363918;-0.0910836762688613;-0.522117018693857;-0.186834477538098;-0.637326205957184;0.519706166286481;0.0982388190905585;-0.020624660655341;-0.17929771650151;-0.656668090108254;0.416797025322283
-0.1879655097815;-0.283082271256652;0.00449257094829575;0.0332327988180107;-0.319793732951878;-0.141488902110437;0.726476815487449;-0.339405328834313;-0.024204381731638;-0.0816390482478254;-0.439992871129633;0.576838651686533
0.0361718749999985;-0.0197106537512889;-0.249695898969576;-0.0352805410415348;-0.0644568965744349;-0.236404337129574;0.572407218116056;0.0074501636729859;0.00356506238859323;-0.153645483400136;-0.0703784648824235;0.460993643442652
0.0361718749999985;-0.0197106537512889;-0.249695898969576;-0.0352805410415348;-0.0644568965744349;-0.236404337129574;0.572407218116056;0.0074501636729859;0.00356506238859323;-0.153645483400136;-0.0703784648824235;0.460993643442652
-0.1879655097815;-0.283082271256652;0.00449257094829575;0.0332327988180107;-0.319793732951878;-0.141488902110437;0.726476815487449;-0.339405328834313;-0.024204381731638;-0.0816390482478254;-0.439992871129633;0.576838651686533
-0.0992548682193676;-0.162328408922116;-0.0319646365422417;-0.0380534136656313;-0.0278013047379932;-0.155668050710378;0.239038201937503;-0.13957665192234;-0.0858143166591113;-0.151063042750701;-0.620303346675533;0.404480187870572
-0.173312883435584;-0.308610206573725;-0.10728187185655;-0.211754326688441;-0.0997611935991234;-0.466921746638584;0.393582509823235;-0.300581544870789;-0.0881384130487489;0.101221868309748;-0.427495533317844;0.0556765414260286
-0.103318339461612;-0.191863908363918;-0.0910836762688613;-0.522117018693857;-0.186834477538098;-0.637326205957184;0.519706166286481;0.0982388190905585;-0.020624660655341;-0.17929771650151;-0.656668090108254;0.416797025322283
-0.151950513818219;-0.181247492715097;-0.0871336489268781;-0.526179640718563;0.0281629792772073;-0.152342992226869;0.632417105530749;0.0702910813577319;-0.0382407960373782;-0.101221868309748;-0.142726362157913;0.536164593644563
-0.195563294972744;-0.395925620167525;-0.033449711923847;0.314333668592011;0.115524832397086;0.571584753781994;0.642113792118789;0.21399295107971;-0.0410877567984804;-0.409034378349035;0.0806322202246728;0.601798841778047
-0.149818558454091;-0.147306353112339;0.00449257094829575;-0.0441676472031354;-0.0961257180506094;-0.440458440983149;0.469451207623437;-0.215859763402845;-0.183493174233231;-0.331285824787109;-0.662644915222235;0.321142960773898
-0.232073169595872;-0.259784286321167;-0.00110553482249719;0.32237613647415;-0.0258053063068876;0.487177630739681;0.582519061967772;0.168237649975012;-0.19036101934875;-0.351351636302294;0.0746077382544371;0.520513282124368
-0.0638746403102695;0.109580513194973;-0.0434557022030769;-0.674070098419171;-0.0281629792772073;0.214910664683771;0.430133988870279;-0.583128777820864;0.0219977534822994;-0.372134243482481;-0.380189143444935;0.419567301702562
-0.00476337728134447;-0.0371637903971079;-0.0429608127721331;-0.238143062706957;-0.242294745250185;-0.128447654838547;0.278660868806445;-0.337473576462192;-0.0777195261513716;-0.162551123312231;-0.362562827179603;0.144329670158376
-0.157768720665626;-0.118134733717152;0.00435373198684241;-0.31114667759302;-0.119430972198205;-0.0712340820541277;0.215824996293052;-0.195207629973415;-0.0315304487179491;-0.351122984760768;-0.136165165157014;0.169356540610165
-0.0958547851986307;-0.155957149167199;-0.0236932938462389;-0.32231059623693;-0.197858212830356;-0.141488902110437;0.738574295307987;-0.0995072534965984;-0.0476740383906871;-0.0530867823409645;-0.69905496211225;0.567306973032319
-0.190245861687125;-0.072224316037887;-0.122042690147517;0.32237613647415;0.117126274946382;-0.484450658748557;0.582519061967772;0.165471776398636;-0.112513366177753;0.0318305648187843;0.0388477627816268;0.311971946086338
-0.0748320080477902;-0.0822714464621157;-0.0502174908424912;-0.66555143984462;-0.442227256119839;-0.540270786371664;0.340055638926186;-0.601406249560334;-0.15015642638284;-0.134017994431284;-0.362130659881771;0.502974503278194
-0.119860578706567;-0.176427904455939;-0.0374379872430863;-0.131619784099227;0.0281629792772073;-0.144162495634967;0.46544444180579;-0.329035201740616;-0.0382407960373782;-0.2208847268261;-0.656668090108254;0.410575432830551
-0.190245861687125;-0.072224316037887;-0.122042690147517;0.32237613647415;0.117126274946382;-0.484450658748557;0.582519061967772;0.165471776398636;-0.112513366177753;0.0318305648187843;0.0388477627816268;0.311971946086338
-0.101724744206985;-0.260378847737173;0.00435373198684241;-0.178907096278142;-0.0574600834654627;-0.308707984740364;0.712404649977502;-0.202484470126004;-0.154863921759463;-0.052220782586163;-0.126184673400132;0.527175732733276
-0.174691216834402;-0.220077445089104;-0.077649242075496;-0.51744875833572;-0.186834477538098;-0.166679577792113;0.633362901200913;-0.120765144681643;-0.0303519733424;-0.16506163328197;-0.0483450574172313;0.376184968479705
-0.0456036398264731;-0.0217682825605552;-0.118011235229546;-0.671853207435135;0.00710414628116548;-0.0558314737191997;0.471077638021598;-0.163121178526278;-0.125590769027714;-0.0699549217825963;-0.496096694958536;0.507752702968731
-0.14094730941704;-0.223491207182154;-0.0632186025943393;-0.530086956521738;-0.236815741330851;-0.594084498984525;-0.363159423378731;-0.210820243295034;-0.0323330130768388;-0.151063042750701;-0.396063570960608;0.22052870907809
