"V1";"V2";"V3";"V4";"sil"
-0.355932203389831;-0.410344827586207;-0.00476190476190442;-0.366666666666667;-0.0395621258137374
-0.0280991735537194;-0.44;-0.210526315789474;0.366666666666667;0.20308346945684
-0.45;-0.323076923076923;-0.542908762420957;-0.403389830508474;-0.127674099982269
-0.583333333333333;-0.519540229885057;-0.410309278350515;-0.377777777777778;-0.125222690055971
-0.425675675675676;-0.68;-0.543650793650794;-0.433333333333333;-0.0025079294058394
-0.444761904761905;-0.247368421052632;0.0936807095343682;0.194214876033058;-0.0338467045733684
-0.594594594594594;-0.372549019607843;-0.277777777777777;-0.571428571428571;-0.366384073484201
-0.645454545454546;-0.22;-0.474747474747474;0.264423076923077;-0.0678340067955415
-0.345323741007194;-0.364444444444444;-0.17816091954023;-0.775862068965517;-0.160129944698419
-0.150561797752809;-0.270833333333333;0.296296296296296;0.366666666666667;0.155380765624617
0.0430622009569383;0.105263157894737;0.210526315789474;-0.441176470588235;0.1551834432813
-0.266666666666667;-0.270833333333333;-0.320588235294118;0.366666666666667;0.152774947941656
0.312727272727273;0.345454545454546;0.320588235294118;0.366666666666667;0.397941966122726
-0.593548387096773;-0.46;-0.386363636363636;-0.575;-0.243851084922644
-0.830188679245283;0.565217391304348;-0.0847665847665846;-0.0340909090909091;0.0712238057078266
-0.463414634146342;-0.563492063492064;-0.607461476074615;-0.403389830508474;-0.152981554401281
0.336842105263157;0.057142857142857;0.285714285714285;0.377777777777778;0.394959450471721
-0.701010101010101;-0.51219512195122;-0.191919191919192;0.217592592592593;-0.159014374817103
-0.419354838709677;-0.057142857142857;0.464755077658303;-0.264423076923077;0.365000882233411
-0.645454545454546;-0.429824561403509;-0.256535947712418;0.316239316239317;0.0721849017441585
-0.125;-0.266666666666667;0.0499999999999998;0.217592592592593;0.130780002429033
0.150561797752809;0.0857142857142859;-0.580952380952381;-0.206349206349207;0.143039932622677
0.266666666666667;0.0857142857142859;0.320588235294118;-0.791666666666667;0.243417500256502
-0.355932203389831;-0.410344827586207;-0.00476190476190442;-0.0476190476190479;-0.106444510164459
-0.456521739130435;0.63265306122449;-0.151515151515152;-0.0340909090909091;0.211231513979692
0.365714285714285;0.057142857142857;0.366666666666667;-0.1;0.414826646722164
-0.448387096774194;-0.211320754716981;-0.00476190476190442;-0.366666666666667;-0.0242268262800949
-0.0280991735537194;-0.630555555555556;0.00476190476190442;0.366666666666667;0.214987301813443
-0.659210526315789;-0.494492044063648;-0.464705882352941;0.0476190476190479;-0.156851887692295
-0.818181818181818;-0.247368421052632;0.124758220502902;0.0340909090909091;0.0578347129571011
-0.336842105263157;-0.057142857142857;0.0697674418604648;-0.152941176470588;-0.0363420349514709
0.26046511627907;-0.342105263157895;0.116845878136201;0.377777777777778;0.234545361124817
-0.725;-0.519540229885057;-0.410309278350515;-0.377777777777778;-0.254497720268941
-0.375;0.140625;-0.318181818181818;-0.431438127090301;-0.0201208639735692
-0.427272727272727;0.209876543209876;-0.156249999999999;-0.5125;-0.129726194779367
-0.683018867924528;-0.582608695652174;-0.466666666666666;-0.5125;-0.329140872036173
-0.575308641975309;-0.266666666666667;0.0735294117647058;-0.581538461538462;-0.276103489846724
-0.573863636363636;-0.444444444444445;-0.0697674418604648;0.152941176470588;-0.0455514006614777
-0.8125;0.140625;-0.709241952232606;-0.483870967741935;-0.340528626541523
-0.620689655172413;-0.323076923076923;-0.607461476074615;0.1;-0.291290937521309
-0.454545454545454;0.057142857142857;-0.262820512820512;0.42015503875969;0.0917836858708999
-0.411764705882352;-0.418181818181818;-0.2;0.312499999999999;0.0547100175932432
-0.196428571428571;-0.057142857142857;0.495614035087719;-0.264423076923077;0.3592883370918
0.232638888888889;-0.353535353535354;-0.180722891566265;-0.466666666666666;0.0378585803602766
-0.25;-0.270833333333333;0.296296296296296;0.0559006211180124;0.276894307063606
-0.171830985915492;-0.410526315789474;0.00476190476190442;0.366666666666667;0.081780252402521
0.365714285714285;0.238095238095237;-0.0697674418604648;0.377777777777778;0.314170260123704
-0.670731707317073;-0.249999999999999;0.417989417989418;0.36936936936937;0.264320397465232
-0.413333333333333;-0.519540229885057;-0.542908762420957;-0.377777777777778;-0.0650942688370909
-0.454545454545454;0.432183908045977;-0.417989417989418;0.42015503875969;0.0648067014703627
-0.494252873563219;-0.111538461538462;-0.290322580645161;0.0340909090909091;-0.221006937190523
-0.413333333333333;-0.539047619047619;-0.43042071197411;-0.42015503875969;-0.0615937300750552
-0.659090909090909;0.51219512195122;-0.259259259259259;-0.481481481481482;0.255866509870106
-0.638418079096045;-0.377777777777778;0.0735294117647058;-0.316239316239317;-0.14788801898241
-0.163218390804597;-0.364444444444444;-0.221830985915493;-0.548611111111111;-0.0540837620993963
