"V1";"V2";"V3";"V4";"V5";"V6";"V7";"sil"
0.0997885526795481;0;0.260506329113924;0.00447761194029856;-0.157584519572954;-0.398061288305191;-0.130434782608696;-0.139996305826602
-0.103775733683749;0;0.384427684117125;0.0244877561219391;0.440234330209625;-0.749007936507936;0.0381105743424583;0.437613674603349
0.106936936936937;0;-0.267080745341615;0.280195599022005;0.0159977356354373;-0.0372428585356343;-0.130434782608696;0.0313149199468689
0.107723690310617;0;-0.656156437125748;0.274447949526814;-0.27682044079516;-0.0316227158332417;-0.320652173913044;-0.24985862889428
0.104007877892663;0;-0.267080745341615;0.280195599022005;-0.563145986254369;-0.0232244819400785;-0.130434782608696;-0.530426049019965
0.0991666666666667;0;-0.267080745341615;0.280195599022005;0.328925619834711;-0.0295466123280692;-0.166666666666667;0.317378124353485
-0.288748353096179;0;0.515018203883495;-0.156908665105386;0.242462569924317;-0.503440199092373;-0.0381105743424583;0.246239783750865
0.0199057239057236;0;0.343625730994152;0.00447761194029856;-0.157584519572954;0.04;-0.130434782608696;-0.142576660230765
-0.0753105590062115;0;0.343625730994152;-0.490489130434783;0.116649329318368;-0.186170212765957;-0.166666666666667;0.119047588208716
0.103081963041888;0;-0.402867924528302;-0.197725118483412;0.465817851289749;-0.143692307692307;0.117344553529687;0.461191631012938
0.111036296011286;0;-0.260506329113924;-0.0343262411347517;0.378338174662669;0.00621118012422325;0.117344553529687;0.377078162443323
-0.173325031994742;0;-0.150815217391304;0.156243093922652;0.205852498017447;-0.110507246376811;-0.130434782608696;0.204587643841823
-0.767455538873497;-0.644444444444444;0.0182829888712242;-0.622967142383007;-0.673469387755102;-0.280200501253133;-0.549114331723027;0.105644073505319
0.182169732441472;0;0.384427684117125;0.0244877561219391;-0.378002018163471;-0.0766423357664233;0.16759568933482;-0.355539152906464
0.182169732441472;0;0.384427684117125;0.0244877561219391;-0.178928715263794;-0.427272727272727;0.16759568933482;-0.160238143715565
-0.342177853671352;0;0.340441176470588;-0.22688;0.254156175947867;-0.503440199092373;-0.16759568933482;0.261050990396377
-0.198803546629634;0;-0.150815217391304;0.108930817610063;0.233997399219766;-0.500556483027268;-0.279433317049341;0.2358938294147
-0.227377091001859;0;-0.384427684117125;-0.416866028708134;-0.27682044079516;-0.784438931142474;-0.0165631469979297;-0.272520451981226
-0.236019616454399;0;0.260506329113924;0.00447761194029856;0.390955797269151;-0.581939799331104;-0.130434782608696;0.385181300105684
0.256050908555874;0;0.384427684117125;-0.0685;-0.464801554260339;-0.419320987654321;0.16759568933482;-0.450436082111621
-0.256050908555874;0;0.343625730994152;0.00447761194029856;0.263438810522303;0.0928229665071767;-0.279433317049341;0.257729908796416
-0.580829015544042;0;-0.194813614262561;0.141650023045015;-0.107693979569659;0.111633372502938;-0.533333333333333;-0.0381717483745873
-0.717960697287354;0.109311740890688;-0.376470588235294;-0.70904421207118;-0.467309430551371;-0.0132862190812721;-0.280632411067194;0.0534032032476876
0.320614795765803;0;-0.515018203883495;0.0797101449275363;0.494564180812512;-0.428909252143068;-0.233333333333333;0.488386613657141
0.320614795765803;0;0.384427684117125;-0.156243093922652;0.494564180812512;0.00621118012422325;-0.233333333333333;0.489694985255654
-0.314104518568205;0;0.515018203883495;0.256465517241379;0.254156175947867;-0.361777777777778;-0.16759568933482;0.261720679364089
-0.348011574417569;0;0.0171428571428572;0.197725118483412;-0.473054282627324;-0.186170212765957;-0.278606965174129;-0.458626547678044
-0.664885693288577;-1;-0.489748369058714;-0.602613201171435;-0.332035776224412;-0.682539682539683;-0.329876346230554;-0.319353739388604
-0.664885693288577;-1;-0.613373860182371;-0.588441803942749;-0.711067723510899;-0.328644501278772;-0.329876346230554;-0.69208878066366
-0.314104518568205;0;0.212558275058275;-0.0687830687830688;-0.0603517776238545;-0.477124183006536;-0.16759568933482;-0.0396060729754772
0.314104518568205;0;-0.602956798866855;-0.312200956937799;-0.295848776871757;-0.372937293729373;0.16759568933482;-0.236454737463164
0.293044762699891;0;-0.515018203883495;-0.480850444153196;0.224575542044281;-0.428909252143068;0.0165631469979297;0.231804507976442
0.229608336327704;0;-0.386666666666667;-0.156243093922652;0.469957217222702;-0.12591575091575;0.117344553529687;0.46638418335337
0.215191729598944;0;-0.801724137931034;-0.163246268656716;0.352828907930463;-0.394979919678715;-0.87431693989071;0.350646942508136
-0.556953642384106;0;-0.306594885598923;0.123157305467438;-0.190458605488494;0.104228707564026;-0.533333333333333;-0.182789569838544
-0.160721255171338;0;0.340441176470588;-0.22688;-0.115159514047405;-0.523121831310493;-0.117344553529687;-0.0714455723676389
-0.123608289313287;0;0.340441176470588;0.256465517241379;0.220326690211907;-0.523121831310493;-0.0209339774557166;0.230984664375338
-0.105590062111801;0;0.515018203883495;-0.116190476190476;-0.26051728553137;-0.301587301587302;-0.117344553529687;-0.240124474711037
-0.0886417256488029;0;0.440972222222222;-0.293233082706767;0.034575215436493;-0.40625;-0.0381105743424583;0.0414797922742791
-0.0729202327969878;0;0.340441176470588;0.256465517241379;-0.0332494462291394;-0.8714859437751;-0.0209339774557166;-0.00672292995993093
0.0585784951835457;0;0.384427684117125;-0.0685;-0.328925619834711;-0.181569343065693;0.117344553529687;-0.303460557267476
-0.381228781075457;0;0.260506329113924;0.00447761194029856;0.263438810522303;-0.784659557013946;-0.0165631469979297;0.255789294467019
-0.484090909090909;0;0.179166200961216;0.123157305467438;-0.003410813542193;-0.484957264957265;-0.5625;0.0541597049757074
-0.0410139060024643;0;0.12949535962877;0.256465517241379;-0.231222358665645;-0.282962962962963;-0.16759568933482;-0.205774250496889
-0.00847916290817199;0;0.440972222222222;-0.0244877561219391;0.239235881770145;-0.425753424657534;-0.0381105743424583;0.255084464283178
0.00624999999999964;0;0.212558275058275;-0.0687830687830688;-0.0872560657665554;-0.514976542764345;-0.117344553529687;-0.0687179459374853
-0.454099190283401;0;-0.527630023640662;0.107584893684545;-0.429467625899281;-0.0457974137931031;-0.437130801687764;-0.398494524718432
-0.0313397988505747;0;-0.343625730994152;-0.256465517241379;0.00743026583456873;-0.0990445859872615;-0.373708920187793;0.00763719127874136
-0.58348134991119;-1;-0.264759905536605;-0.52028012839218;-0.198475219834086;-0.737704918032787;-0.316341829085457;-0.192779497087774
-0.104802357836338;0;0.384427684117125;-0.257162162162162;0.494254832270315;-0.31283950617284;-0.517763541059988;0.487104199851284
-0.104802357836338;0;0.384427684117125;-0.257162162162162;0.494254832270315;-0.29034188034188;-0.452380952380952;0.487360226819526
0.104802357836338;0;0.340441176470588;0.0557553956834532;0.0229872881355932;-0.585882352941177;-0.117344553529687;0.0390523209347839
-0.440065502183406;0;-0.194813614262561;-0.535964912280702;-0.527507434883493;0.147401908801697;-0.575539568345324;-0.515855236466282
-0.43724593495935;0;-0.14021164021164;0.274447949526814;0.328925619834711;0.0928229665071767;-0.166666666666667;0.330305566774292
-0.572815533980582;-0.9;0.182271863117871;-0.412993395791737;-0.558389963408259;-0.704166666666667;-0.34342940889106;-0.349364372350611
0.200564516129033;0;0.12949535962877;-0.0687830687830688;-0.378062295026636;-0.257358490566038;-0.117344553529687;-0.370936356902475
0.200564516129033;0;0.212558275058275;0.281050955414013;-0.339429627402524;-0.306280193236715;-0.0381105743424583;-0.317671439505658
0.211575255102041;0;0.440972222222222;-0.0244877561219391;-0.145280259951259;-0.417198067632851;-0.117344553529687;-0.124516075191038
0.220523329129887;0;0.12949535962877;-0.0687830687830688;-0.291709280184922;-0.514840365794962;-0.0381105743424583;-0.272864786792223
0.227478179551122;0;0.515018203883495;0.256465517241379;0.225417174641878;-0.479588450049784;-0.0381105743424583;0.237929995726831
-0.232506165228114;0;0.384427684117125;0.0244877561219391;-0.178928715263794;-0.243816254416961;0.16759568933482;-0.159717600336055
-0.467273622047244;0;0.343625730994152;-0.490489130434783;0.35587213342599;-0.531086729362592;-0.324324324324324;0.342667835270705
-0.467273622047244;0;0.377512437810945;0.139529411764706;0.411856096784464;-0.0326725403817917;-0.509803921568627;0.408721066764799
-0.467273622047244;0;-0.767080745341615;0.00447761194029856;-0.459093982420554;-0.0214932126696834;-0.509803921568627;-0.435205915465927
-0.629143518518519;-1;0.46402740768938;-0.389841688654354;0.241960939041231;-0.731884057971014;-0.356521739130435;0.253666212098074
-0.54675505931612;-1;-0.489748369058714;-0.602613201171435;-0.530097964716272;-0.662222222222222;-0.329876346230554;-0.507894461648718
-0.239279197080292;0;0.150815217391304;-0.272151898734177;0.167122413635949;-0.629828326180258;0.0165631469979297;0.169942315527363
-0.471507352941177;0;0.343625730994152;0.00447761194029856;0.387205574912892;0.04;-0.0165631469979297;0.382189505458761
-0.301794330518698;0;-0.367613636363636;-0.0557553956834532;-0.373152477598112;-0.265087281795511;-0.387845849802372;-0.358783177308388
0.271381578947369;0;0.515018203883495;0.0685;-0.26051728553137;-0.434920634920635;-0.362199312714777;-0.236831966889441
0.271381578947369;0;-0.498809672973312;0.272151898734177;-0.46098223615465;-0.523121831310493;-0.221960784313725;-0.439822938746409
-0.233241580310881;0;-0.367613636363636;0.0687830687830688;-0.176369843527738;-0.372592592592593;-0.368760064412238;-0.163674320741132
-0.291200745473909;0;0.384427684117125;-0.0685;-0.221899529042386;-0.336887835703002;0.16759568933482;-0.199799003111403
-0.48177829512894;0;0.0171428571428572;-0.224510551741673;0.400714749837557;-0.693781407035176;-0.509803921568627;0.393878208735526
-0.48177829512894;0;0.0171428571428572;-0.224510551741673;0.0451277683134582;-0.0326725403817917;-0.509803921568627;0.0603525973162564
-0.291200745473909;0;-0.607142857142857;-0.274447949526814;0.379522922608308;0.0308146897425077;-0.63921568627451;0.376704988397796
-0.48177829512894;0;-0.767080745341615;0.00447761194029856;-0.476726081024972;-0.0326725403817917;-0.846625766871166;-0.461334703026391
-0.157160194174757;0;-0.330973451327434;-0.159174649963154;-0.487709823051751;-0.184098360655738;-0.354413702239789;-0.474240513782941
-0.157160194174757;0;-0.200215731828742;-0.39975845410628;-0.257068753153877;-0.514705882352941;-0.354413702239789;-0.236633869840185
0.134269067796609;0;0.340441176470588;-0.0687830687830688;-0.181980865166405;-0.477124183006536;-0.221960784313725;-0.164428682306553
-0.550391531322506;-0.913333333333333;-0.469358247136025;-0.496557659208262;-0.635191505498673;-0.0751428571428566;-0.370795734208368;0.22529083395503
0.0256288109756098;0;0.515018203883495;-0.22688;-0.227925906600574;-0.306280193236715;-0.362199312714777;-0.206485532112179
-0.159588835534214;0;-0.522996613995485;-0.313650793650794;-0.0229872881355932;-0.377388535031847;-0.437130801687764;-0.0224655828829585
-0.129041171594363;0;0.515018203883495;0.0685;0.198241518163125;-0.213967819239986;-0.221960784313725;0.213169513663083
-0.129041171594363;0;0.440972222222222;-0.0244877561219391;-0.466994871794872;-0.227053140096619;-0.362199312714777;-0.434738297655441
-0.16801322071245;0;-0.668696711327649;-0.446227929373997;-0.482027397260274;-0.00519031141868503;-0.757894736842105;-0.466169556826747
0.129041171594363;0;-0.717260273972603;-0.44385593220339;-0.663869362363919;-0.183567134268537;-0.840909090909091;-0.655079492360994
-0.542106204183801;-1;-0.463135135135135;-0.70904421207118;-0.261517145826117;0.0432216298552932;-0.280632411067194;0.0478054502478607
-0.41419898401685;-1;-0.489748369058714;-0.602613201171435;-0.290929654620575;-0.658031088082902;-0.351945080091533;-0.276638092739001
-0.16801322071245;0;0.125076117403483;-0.092182327476445;-0.198241518163125;0.147401908801697;-0.437130801687764;-0.18139079132864
0.15827664399093;0;-0.565625;-0.5128;-0.158746454426146;-0.224519940915805;-0.387845849802372;-0.137204391645141
