"V1";"V2";"V3";"V4";"V5";"V6";"V7";"sil"
0.384803885123581;0.952332032052599;0.844424701568482;0.669584947663591;0.778824484565851;0.0913417138386997;0.265329845975007;0.777832542203263
0.412569158262636;0.952332032052599;0.859959116517924;0.682087992708032;0.713437059529608;-0.219644619940771;0.265329845975007;0.713903856952904
0.416988637281129;0.952332032052599;0.857299126543751;0.540611325297285;0.774995779184594;0.111038777649597;0.265329845975007;0.773433589270323
0.421403833863728;0.952332032052599;0.872565323527488;0.569800520680678;0.781296995435419;0.0851733179862104;0.279976447827733;0.779220005874234
0.430327727319819;0.952332032052599;0.857299126543751;0.540611325297285;0.761281831197429;0.0926740493240153;0.265329845975007;0.758704797859988
0.434838619511277;0.952332032052599;0.857299126543751;0.540611325297285;0.755104383444278;0.112549421294579;0.0608368272439463;0.754115886823202
0.460189323300858;0.952332032052599;0.873517074640721;0.686160941731692;0.782249751074536;-0.142817809943362;0.265329845975007;0.7818934384023
0.47209977768007;0.952332032052599;0.841000285924484;0.669584947663591;0.778824484565851;0.123976948416971;0.265329845975007;0.778114968819827
0.497619226475941;0.952332032052599;0.841000285924484;0.692852254760837;0.772574797546844;0.112415572104385;0.0608368272439463;0.772475578417993
0.503390697929236;0.952332032052599;0.818792801698546;0.614797416324134;0.681394990625994;0.0366625576531541;0.287474836745716;0.682141010066939
0.505307430940302;0.952332032052599;0.844424701568482;0.661910265840076;0.72136224717658;-0.0124484473556522;0.287474836745716;0.721944036954593
0.52299373223046;0.952332032052599;0.854248883602178;0.631000646336447;0.750582264721415;0.116238322823514;0.265329845975007;0.750702519990018
-0.563356329880016;-0.563577586206896;-0.524645242070117;-0.81855591464761;-0.262697659978874;-0.588903971897247;-0.406032196385616;-0.254753495485872
0.525009891872331;0.952332032052599;0.859959116517924;0.682087992708032;0.757437887599225;-0.0364532470703129;0.279976447827733;0.757689812308872
0.525009891872331;0.952332032052599;0.859959116517924;0.682087992708032;0.749738724675768;-0.132610752448798;0.279976447827733;0.750016379312055
0.525009891872331;0.952332032052599;0.873137323676284;0.654345448166264;0.780814720056288;-0.142817809943362;0.279976447827733;0.779993620688075
0.53076684534621;0.952332032052599;0.854248883602178;0.646560288720829;0.768962617861438;0.0646042314324193;0.287474836745716;0.76896641913913
0.538528157463095;0.952332032052599;0.859959116517924;0.68986009943346;0.781296995435419;-0.142817809943362;0.177596596951436;0.780868137969858
0.54047095338092;0.952332032052599;0.844424701568482;0.669584947663591;0.762686248453628;-0.0124484473556522;0.265329845975007;0.762903193333717
0.544321713086953;0.952332032052599;0.859959116517924;0.686441638519257;0.763941776140177;0.100686706531275;0.279976447827733;0.764237399001024
0.544321713086953;0.952332032052599;0.841000285924484;0.669584947663591;0.752496280453625;0.127362058764053;0.287474836745716;0.752675615421225
0.544321713086953;0.952332032052599;0.852287638703334;0.432637571157495;0.727342561192349;-0.132610752448798;0.265329845975007;0.727618248148731
0.555484268140483;0.442989460236346;0.846238568988041;0.682087992708032;0.155997850804323;0.127233829182684;0.265329845975007;0.177609984398695
0.561187250761008;0.952332032052599;0.873517074640721;0.675805361076578;0.696904459379684;-0.158020019531252;0.0608368272439463;0.697557870976013
0.561187250761008;0.952332032052599;0.859959116517924;0.631000646336447;0.696904459379684;-0.0124484473556522;0.0608368272439463;0.69762695529051
0.563029564299972;0.952332032052599;0.873517074640721;0.692852254760837;0.780814720056288;0.0646042314324193;0.279976447827733;0.78052379200269
0.563029564299972;0.952332032052599;0.818792801698546;0.614797416324134;0.705309951423157;0.112415572104385;-0.0890647743813683;0.705782236193202
0.563029564299972;0.952332032052599;0.775775044437812;0.612968295023832;0.751468248026335;-0.522888713496448;0.279976447827733;0.749890119111669
0.563029564299972;0.952332032052599;0.849571475903254;0.542692377004866;0.782966688030647;-0.153194639630596;0.279976447827733;0.78125618781682
0.563029564299972;0.952332032052599;0.87205167735344;0.690637293469709;0.782621460203342;-0.153194639630596;0.279976447827733;0.782455697692929
0.563029564299972;0.952332032052599;0.873137323676284;0.692047116791131;0.753810218656033;-0.114969135802468;0.279976447827733;0.753572579732058
0.567764463616273;0.952332032052599;0.873517074640721;0.65905344949376;0.734160553376497;-0.158020019531252;0.177596596951436;0.734539320111078
0.577404752490192;0.952332032052599;0.826167842496425;0.631000646336447;0.68312351178192;-0.0490187087307421;0.287474836745716;0.683932605505192
0.57902309993581;0.952332032052599;0.791528251642259;0.68986009943346;0.635040775159049;0.095290089364273;-0.482427581601135;0.636059309235505
0.57902309993581;0.952332032052599;0.842146381745392;0.542692377004866;0.695402474217109;-0.126964164594167;0.265329845975007;0.69643169139941
0.583668987563864;0.952332032052599;0.873137323676284;0.654345448166264;0.782134618323627;-0.135642076502733;0.287474836745716;0.781469701150987
0.58674886479269;0.952332032052599;0.873137323676284;0.692852254760837;0.78258281721479;-0.135642076502733;0.177596596951436;0.782394301581652
0.588261530075002;0.952332032052599;0.873517074640721;0.669584947663591;0.768003331290132;-0.0364532470703129;0.287474836745716;0.768201462620906
0.589737242464093;0.952332032052599;0.872565323527488;0.674555714646677;0.783077892845317;-0.0784370433511925;0.265329845975007;0.783085652803154
0.591175336320543;0.952332032052599;0.873137323676284;0.692852254760837;0.78280202411326;-0.464973163057559;0.177596596951436;0.782690321483227
0.592575129921307;0.952332032052599;0.859959116517924;0.686441638519257;0.755104383444278;-0.0620868021547505;0.287474836745716;0.755411717772138
0.592575129921307;0.952332032052599;0.844424701568482;0.669584947663591;0.752496280453625;-0.120652548209367;0.177596596951436;0.752783296228969
0.593879912270107;0.952332032052599;0.866308117655513;0.542692377004866;0.743215918851974;0.095290089364273;0.279976447827733;0.743349303476621
0.593879912270107;0.952332032052599;0.871203605768345;0.692852254760837;0.779288781351537;0.0366625576531541;0.279976447827733;0.778966545696992
0.59631083272054;0.952332032052599;0.872565323527488;0.682087992708032;0.782310177551502;0.095290089364273;0.265329845975007;0.782116615927618
0.597491812017836;0.952332032052599;0.87205167735344;0.690637293469709;0.782394873182663;-0.158020019531252;0.287474836745716;0.782298475746402
0.599782647547835;0.952332032052599;0.873517074640721;0.626282000475549;0.773411758427999;-0.069829587099926;-0.0890647743813683;0.773341296504117
0.599782647547835;0.952332032052599;0.841000285924484;0.692852254760837;0.743769560074943;0.0279834109470765;-0.0890647743813683;0.744202373919498
0.599782647547835;0.952332032052599;0.642837896235288;0.492351961229744;0.662154729654127;-0.464973163057559;0.177596596951436;0.660428096495277
0.604874585103032;0.952332032052599;0.859959116517924;0.577057042339803;0.695200876196305;0.0753407415398999;-0.322982846251588;0.695808309433933
0.604874585103032;0.952332032052599;0.859959116517924;0.577057042339803;0.695200876196305;0.0702997409040132;-0.227690972222222;0.695811735298896
0.604874585103032;0.952332032052599;0.873137323676284;0.692047116791131;0.783058513500887;-0.170000461424881;0.287474836745716;0.783046650152107
0.60575269129837;0.952332032052599;0.852287638703334;0.103486854372553;0.618715329923359;-0.138750535561267;0.287474836745716;0.620881374709641
0.606581891302501;0.952332032052599;0.814843100212415;0.569800520680678;0.755104383444278;0.127362058764053;0.0608368272439463;0.754351729377849
0.607361216961284;-0.577784503631961;0.417970474860669;-0.443605743424584;0.233614892448377;-0.696207791154891;0.265329845975007;0.234830760699987
0.609576013045157;0.952332032052599;0.871203605768345;0.690637293469709;0.757201381900259;0.0279834109470765;0.287474836745716;0.757482881971774
0.609576013045157;0.952332032052599;0.87205167735344;0.693511478556138;0.772035505497952;0.0444784652694039;0.265329845975007;0.771913591438344
0.61020936020692;0.952332032052599;0.872565323527488;0.682087992708032;0.771708247545116;0.0868349211655243;0.287474836745716;0.771877816208634
0.610788458401385;0.952332032052599;0.871203605768345;0.690637293469709;0.77656285520381;-0.120652548209367;0.265329845975007;0.776442282847191
0.61131218943623;0.952332032052599;0.873517074640721;0.692852254760837;0.780179080623151;-0.103309614924659;0.265329845975007;0.780074828382641
0.611779404175276;0.952332032052599;0.859959116517924;0.682087992708032;0.749738724675768;-0.0855000000000006;0.279976447827733;0.750106863474921
0.611779404175276;0.952332032052599;0.841000285924484;0.692852254760837;0.756295366642056;0.0444784652694039;-0.227690972222222;0.756550887302654
0.611779404175276;0.952332032052599;0.833553089345911;0.638725617167108;0.759218824328797;0.120081327018918;-0.354900568181818;0.759279736826644
0.611779404175276;0.952332032052599;0.787719585785592;0.669584947663591;0.708954776251986;0.1159485297694;-0.354900568181818;0.709175504658481
0.611779404175276;0.952332032052599;0.709471527003021;0.286050275110584;0.57440737552724;-0.186991783838728;0.279976447827733;0.574984447277985
0.611779404175276;0.952332032052599;0.775775044437812;0.612968295023832;0.771008054427386;-0.693616437778199;0.279976447827733;0.768823213031658
0.61186788579959;0.952332032052599;0.854248883602178;0.693656797321063;0.737399417773623;-0.182733420593368;0.177596596951436;0.737998605751714
0.611892951314872;0.952332032052599;0.841000285924484;0.669584947663591;0.762899570511695;0.123976948416971;0.177596596951436;0.763133779331935
0.611812997083842;0.952332032052599;0.849571475903254;0.692047116791131;0.601934919425394;0.10404527723463;0.287474836745716;0.604710222493708
0.611706112912514;0.952332032052599;0.873517074640721;0.686441638519257;0.768003331290132;0.10967368037315;-0.0890647743813683;0.76828729028903
0.611706112912514;0.952332032052599;0.854248883602178;0.693656797321063;0.756295366642056;-0.135642076502733;0.0608368272439463;0.756622824737365
0.61121965009266;0.952332032052599;0.849571475903254;0.690637293469709;0.67113656278875;0.0753407415398999;0.265329845975007;0.672593781024056
0.610257332399992;0.952332032052599;0.859959116517924;0.686441638519257;0.751135332139263;0.0786487910543864;0.279976447827733;0.751495741082961
0.610257332399992;0.952332032052599;0.818792801698546;0.682087992708032;0.758559417269171;-0.0620868021547505;-0.354900568181818;0.758556960238394
0.610257332399992;0.952332032052599;0.818792801698546;0.682087992708032;0.745305582843921;0.120081327018918;-0.354900568181818;0.745442209791183
0.610257332399992;0.952332032052599;0.806971657565885;0.569800520680678;0.646294055786613;-0.0020637503012775;-0.354900568181818;0.647189329271986
0.610257332399992;0.952332032052599;0.787719585785592;0.669584947663591;0.687596942736269;0.120081327018918;-0.482427581601135;0.688163464965861
0.610257332399992;0.952332032052599;0.852287638703334;0.637943026724578;0.516064806064421;0.127362058764053;0.279976447827733;0.521272729946845
0.610257332399992;0.952332032052599;0.866308117655513;0.597333823357445;0.64916188458665;-0.0364532470703129;0.279976447827733;0.651374805582143
0.60944384655367;0.952332032052599;0.873137323676284;0.690637293469709;0.780960206311521;-0.153194639630596;0.0608368272439463;0.780910660745917
0.607639641533271;-0.577784503631961;0.700662929540198;0.686160941731692;-0.261939076825976;0.128310329299586;0.287474836745716;-0.237348901354153
0.605637435273768;0.952332032052599;0.873517074640721;0.654345448166264;0.769149434440739;0.0444784652694039;-0.0890647743813683;0.769305698474883
0.605637435273768;0.952332032052599;0.872565323527488;0.674555714646677;0.783058513500887;-0.176397362282432;-0.0890647743813683;0.783122404969109
0.59961056290311;0.952332032052599;0.873517074640721;0.686441638519257;0.78282647626301;-0.0020637503012775;0.0608368272439463;0.78270473281153
0.59961056290311;0.952332032052599;0.872565323527488;0.682087992708032;0.755104383444278;-0.0124484473556522;-0.0890647743813683;0.755323307685633
0.59961056290311;0.952332032052599;0.850971858734966;0.686160941731692;0.771708247545116;-0.153194639630596;-0.482427581601135;0.771731453019836
0.59961056290311;0.952332032052599;0.818792801698546;0.692852254760837;0.773248617028854;0.128234769057426;-0.482427581601135;0.772811782826735
0.59961056290311;0.952332032052599;0.691627510651248;0.682087992708032;-0.381093560952201;0.110169132296216;0.265329845975007;-0.354302839881757
0.59961056290311;0.952332032052599;0.775775044437812;0.612968295023832;0.746692819271758;-0.544448716305695;0.287474836745716;0.745312422100803
0.59961056290311;0.952332032052599;0.86763108948466;0.65905344949376;0.78282647626301;-0.138750535561267;-0.0890647743813683;0.782363256424721
0.597824439849213;0.952332032052599;0.873517074640721;0.669584947663591;0.748359995631187;0.120016878888272;0.287474836745716;0.747856504733283
0.595933956166638;0.952332032052599;0.854248883602178;0.646560288720829;0.711844669855507;-0.114969135802468;0.265329845975007;0.712477846639528
0.595933956166638;0.952332032052599;0.781704368123002;0.492351961229744;0.526221957023206;-0.103309614924659;0.265329845975007;0.529753936954099
0.589610151809743;0.952332032052599;0.873517074640721;0.686441638519257;0.781654786009486;0.00749877978435295;0.0608368272439463;0.781507858195471
0.589610151809743;0.952332032052599;0.872565323527488;0.693656797321063;0.705309951423157;-0.657267358110054;-0.227690972222222;0.705879118091953
0.577529739828363;0.952332032052599;0.873517074640721;0.626282000475549;0.781899362240024;-0.0020637503012775;-0.354900568181818;0.781699362428805
0.577529739828363;0.952332032052599;0.872565323527488;0.674555714646677;0.742215581864867;-0.153194639630596;-0.0890647743813683;0.742497891193467
0.577529739828363;0.952332032052599;0.872565323527488;0.690637293469709;0.78308170903952;-0.0620868021547505;-0.322982846251588;0.783185697841071
0.577529739828363;0.952332032052599;0.857299126543751;0.692852254760837;0.741271415450412;-0.170000461424881;-0.227690972222222;0.741803969002786
0.577529739828363;0.952332032052599;0.857299126543751;0.692852254760837;0.741271415450412;-0.182733420593368;-0.322982846251588;0.741794894443905
0.577529739828363;0.952332032052599;0.841000285924484;0.569800520680678;0.765988503170058;0.105820082404329;-0.227690972222222;0.765434384804379
0.577529739828363;0.952332032052599;0.77596300284932;0.547694084646481;0.718830124919401;0.128234769057426;-0.416195856873823;0.718481242675385
0.577529739828363;0.952332032052599;0.775775044437812;0.612968295023832;0.681361143936637;-0.0620868021547505;0.279976447827733;0.681762343510477
-0.571086742332153;0.563577586206896;-0.333010605993927;0.316924996716143;-0.634373044079309;-0.642203699939012;-0.177596596951436;-0.626346189213632
0.557779457194755;0.952332032052599;0.642837896235288;0.492351961229744;0.569584570338582;-0.0620868021547505;0.177596596951436;0.569246400667235
0.546887989424479;0.952332032052599;0.734815818364439;0.65905344949376;-0.357666251179965;0.123594556263014;0.287474836745716;-0.33039551312371
0.543033220991815;0.952332032052599;0.873517074640721;0.65905344949376;0.783039869844375;-0.132610752448798;-0.464795524691358;0.782941565921403
0.543033220991815;0.952332032052599;0.872565323527488;0.432637571157495;0.772430851879822;0.0444784652694039;-0.464795524691358;0.772029605749632
0.543033220991815;0.952332032052599;0.872565323527488;0.690637293469709;0.78282647626301;-0.0124484473556522;-0.227690972222222;0.782804453135112
0.543033220991815;0.952332032052599;0.857299126543751;0.690637293469709;0.780814720056288;-0.153194639630596;-0.354900568181818;0.780474860168782
0.543033220991815;0.952332032052599;0.642837896235288;0.492351961229744;0.561500436856723;-0.0020637503012775;0.265329845975007;0.561391299017504
0.543033220991815;0.952332032052599;0.742843770129431;0.492351961229744;0.776713975725988;-0.103309614924659;-0.482427581601135;0.77326451253393
0.543033220991815;0.952332032052599;0.849571475903254;0.667217472519578;0.61046933023131;0.112415572104385;0.279976447827733;0.613286518699396
0.543033220991815;0.952332032052599;0.859097706395292;0.492351961229744;0.780570821965989;-0.182733420593368;-0.482427581601135;0.778780886567615
0.543033220991815;0.952332032052599;0.866308117655513;0.542692377004866;0.62668072533966;0.128310329299586;0.279976447827733;0.629455441546478
0.543033220991815;0.952332032052599;0.87205167735344;0.581124580508184;0.713479479309466;-0.103309614924659;-0.227690972222222;0.71479763405848
0.538216710871648;0.952332032052599;0.585782202227115;-0.10718043135192;0.413482518666912;-0.158020019531252;0.265329845975007;0.415003854513643
0.517632965288302;0.952332032052599;0.781704368123002;0.324866649733299;0.659505998796919;-0.170000461424881;0.0608368272439463;0.660076648970571
0.512137953150737;0.952332032052599;0.846238568988041;0.65905344949376;0.569584570338582;-0.132610752448798;0.177596596951436;0.573132313522162
0.50062315025506;0.952332032052599;0.734815818364439;0.693656797321063;-0.305429109255052;0.0835054121828662;0.177596596951436;-0.278186091911853
0.50062315025506;0.952332032052599;0.775775044437812;0.612968295023832;0.700636907923877;-0.0855000000000006;0.287474836745716;0.700675895227639
0.50062315025506;0.952332032052599;0.852287638703334;0.244641992694627;0.769938889644496;-0.142817809943362;0.0608368272439463;0.768946407035531
0.488048576850095;0.952332032052599;0.872565323527488;0.542692377004866;0.781296995435419;-0.153194639630596;-0.482427581601135;0.780526670805625
0.488048576850095;0.952332032052599;0.872565323527488;0.542692377004866;0.781296995435419;-0.153194639630596;-0.476821671736926;0.780492216328038
